product_id,current_price,competitor_price,demand_last_week,stock_level,marketing_spend,season,day_of_week,customer_rating,units_sold,optimal_price
1561,197.97,192.38,148,808,338.82,winter,wednesday,3.87,131,197.54
1909,9.99,9.2,498,886,2243.07,summer,tuesday,3.05,442,10.95
1117,167.14,166.6,326,903,4320.23,monsoon,friday,2.8,276,169.15
1713,159.43,159.77,141,267,2521.2,festival,wednesday,2.89,103,160.69
1994,30.91,21.95,455,28,4808.32,summer,wednesday,3.02,399,32.42
1904,70.38,79.54,72,239,2366.08,summer,friday,4.14,87,72.51
1482,177.54,154.24,305,329,2012.91,festival,saturday,4.77,260,176.27
1394,106.1,95.68,487,505,1455.61,monsoon,friday,4.32,449,105.8
1702,83.25,74.75,30,916,3248.59,summer,tuesday,2.76,29,83.92
1875,181.57,172.99,347,170,228.14,monsoon,saturday,2.75,373,180.8
1459,23.2,22.03,34,730,4538.61,monsoon,saturday,3.26,32,25.29
1834,97.26,99.95,307,86,3123.04,festival,wednesday,3.33,227,99.1
1692,132.21,126.48,476,996,1513.06,summer,wednesday,2.87,596,132.29
1934,123.67,116.39,58,87,4109.3,winter,friday,2.61,67,124.97
1077,56.53,45.65,38,926,4006.46,summer,wednesday,2.74,45,57.34
1951,114.85,125.96,198,927,2614.67,winter,saturday,3.42,204,117.2
1411,143.17,140.03,89,522,332.36,monsoon,wednesday,4.39,104,143.04
1074,119.05,107.0,275,591,2875.62,monsoon,friday,3.68,319,119.26
1294,138.47,135.99,50,921,1836.89,summer,monday,3.53,52,139.07
1792,54.94,45.59,439,931,2754.81,summer,sunday,3.64,392,55.32
1020,167.41,164.01,112,352,1839.18,festival,monday,3.92,97,168.0
1905,92.69,102.39,383,513,2234.47,winter,saturday,4.42,472,94.8
1170,197.51,212.28,362,256,1402.35,winter,monday,3.02,384,199.66
1014,9.54,10.26,452,427,2709.41,winter,saturday,2.98,567,10.92
1210,79.16,72.87,479,787,2749.99,summer,friday,2.74,572,79.81
1559,40.19,40.41,462,946,3344.51,festival,sunday,4.96,579,41.89
1085,113.34,116.01,67,471,424.6,winter,monday,3.45,56,113.79
1148,52.42,50.49,13,921,1807.23,monsoon,wednesday,3.58,11,53.07
1699,148.81,155.01,306,904,4651.66,monsoon,thursday,3.58,381,151.69
1371,176.96,184.15,26,589,4641.37,winter,thursday,4.36,31,180.01
1479,46.12,25.48,63,578,4990.28,festival,thursday,4.92,65,46.59
1817,36.33,43.01,120,887,4005.56,monsoon,saturday,4.79,145,39.0
1150,175.69,186.28,131,580,1776.76,monsoon,friday,2.81,151,177.57
1140,75.45,88.05,457,872,365.5,summer,sunday,3.72,582,76.84
1068,89.74,90.32,357,123,3386.21,summer,sunday,3.55,442,91.51
1259,48.09,70.47,312,56,3726.4,winter,wednesday,2.68,388,52.17
1987,87.94,83.61,216,779,2131.57,winter,friday,2.71,247,88.48
1845,50.1,33.98,491,283,2025.44,winter,sunday,3.43,521,49.49
1967,134.86,119.84,465,907,3754.32,winter,wednesday,4.31,507,135.21
1520,102.28,102.92,134,122,963.5,winter,thursday,3.98,162,102.86
1632,158.67,165.7,320,792,3639.57,monsoon,tuesday,2.67,334,161.1
1370,65.98,59.48,129,484,3075.51,winter,saturday,4.72,159,66.91
1418,103.59,123.86,496,130,4737.93,monsoon,saturday,3.79,543,108.01
1100,55.61,43.76,50,905,773.88,festival,saturday,3.49,47,54.75
1660,187.22,151.89,150,55,4547.88,summer,monday,4.64,154,186.04
1953,106.78,127.03,477,531,1501.81,festival,thursday,4.97,619,109.6
1657,38.83,25.86,388,933,1862.6,festival,saturday,4.84,480,38.46
1864,58.19,48.84,315,509,2912.78,monsoon,thursday,3.07,387,58.66
1967,21.17,27.29,177,56,4609.9,summer,sunday,3.47,183,24.1
1242,10.42,7.84,67,772,4963.89,winter,sunday,4.4,73,12.64
1752,107.55,105.81,170,751,1796.24,monsoon,tuesday,4.55,188,108.28
1511,70.74,67.28,297,814,4755.41,summer,sunday,3.77,336,72.73
1848,192.94,184.22,475,235,1792.76,festival,sunday,4.25,569,193.0
1554,38.41,46.35,310,482,2940.6,winter,friday,4.77,322,40.71
1094,159.81,154.91,478,23,3381.4,winter,wednesday,3.2,609,161.02
1225,66.61,76.21,404,777,1655.5,festival,saturday,3.99,288,68.37
1517,48.59,49.09,468,105,1814.44,festival,wednesday,3.93,607,49.58
1213,194.08,183.98,338,867,2008.13,monsoon,friday,2.96,364,193.99
1717,161.5,155.8,345,984,3816.46,summer,sunday,2.59,344,162.72
1066,127.97,128.11,390,469,4900.73,winter,wednesday,4.68,411,130.47
1395,140.94,133.77,239,408,1184.68,festival,wednesday,2.83,278,140.77
1611,198.32,202.68,165,767,580.48,summer,monday,3.6,187,199.0
1011,120.68,123.79,126,947,2648.54,winter,friday,4.9,162,122.32
1236,24.87,10.6,223,873,2074.39,festival,wednesday,3.65,259,24.43
1833,17.65,23.13,121,690,1011.73,winter,friday,3.58,133,18.66
1769,134.99,141.96,383,685,3390.77,festival,wednesday,4.17,429,137.37
1398,133.23,129.23,48,113,3108.43,summer,wednesday,2.58,57,134.35
1406,150.89,140.22,425,858,4750.3,winter,saturday,3.47,329,152.14
1924,26.21,29.42,479,540,1507.15,festival,wednesday,3.15,359,27.24
1848,189.26,183.96,69,104,4223.52,winter,thursday,2.54,54,190.81
1479,112.48,94.41,268,440,2702.83,festival,wednesday,4.45,242,112.05
1646,131.66,129.23,231,162,871.61,summer,saturday,4.97,250,131.94
1221,11.8,17.21,468,699,4028.73,winter,sunday,4.09,346,14.34
1155,192.39,184.41,352,136,4236.51,winter,saturday,3.76,346,193.73
1653,114.71,99.3,86,138,1209.34,festival,friday,3.62,107,113.79
1427,114.86,111.28,163,594,4828.32,festival,monday,4.26,141,116.92
1157,188.99,189.9,163,809,1249.15,monsoon,tuesday,3.23,156,189.64
1976,186.22,192.81,28,958,73.01,festival,friday,2.79,23,186.81
1415,47.96,61.24,106,464,4407.7,monsoon,sunday,4.96,126,51.54
1325,186.56,177.68,222,56,1772.69,festival,friday,4.15,228,186.61
1370,148.64,145.88,364,171,4809.14,monsoon,tuesday,5.0,314,150.85
1343,8.69,8.67,69,505,2295.17,summer,saturday,3.6,51,9.82
1261,51.77,48.99,481,903,516.41,winter,sunday,4.87,549,51.75
1282,85.53,68.32,439,804,415.57,monsoon,wednesday,2.72,374,83.92
1849,118.65,116.55,159,599,1732.21,winter,saturday,3.61,196,119.28
1855,141.76,157.94,151,922,2300.65,festival,friday,3.91,192,144.48
1228,45.99,38.04,44,953,1380.22,monsoon,wednesday,3.6,42,45.82
1887,168.16,164.68,398,726,4305.02,summer,friday,4.94,437,169.99
1279,169.91,198.92,95,648,623.69,festival,friday,4.79,95,173.15
1869,128.82,136.14,226,386,2816.42,summer,monday,3.49,284,130.95
1289,184.61,177.42,363,930,3303.97,monsoon,tuesday,3.38,463,185.47
1679,163.53,151.97,171,326,2678.08,summer,saturday,4.19,171,163.74
1046,48.22,41.97,250,917,3217.45,summer,sunday,3.2,283,49.12
1974,160.74,143.41,306,327,687.02,winter,wednesday,2.9,298,159.31
1714,190.87,184.84,88,764,3775.26,festival,sunday,4.57,63,192.16
1213,31.83,42.58,147,680,3736.2,monsoon,sunday,3.25,132,34.72
1757,195.85,203.3,113,137,3786.66,summer,sunday,2.76,90,198.46
1023,9.87,4.88,237,223,1533.54,monsoon,thursday,4.27,284,10.18
1320,106.82,112.25,192,861,4777.84,summer,tuesday,3.62,139,109.7
1273,155.91,161.67,440,701,1525.17,festival,thursday,4.91,523,157.27
1555,159.14,164.15,148,841,1062.81,monsoon,friday,3.06,132,160.09
1843,148.26,151.39,461,873,3286.22,winter,wednesday,4.6,356,150.21
1312,108.22,99.99,465,156,450.0,winter,thursday,4.21,553,107.67
1362,131.94,137.25,212,780,4730.18,monsoon,tuesday,4.96,179,134.86
1667,141.49,136.5,486,911,4993.8,festival,saturday,4.71,412,143.48
1999,101.44,99.93,61,749,4869.13,summer,monday,4.13,60,103.71
1379,121.16,128.2,371,425,4298.4,monsoon,thursday,4.34,335,124.04
1710,170.04,182.84,259,451,1072.08,winter,thursday,4.34,291,171.88
1918,66.01,60.88,355,681,4988.83,summer,thursday,4.8,357,68.01
1980,107.03,109.8,168,813,645.88,monsoon,sunday,4.27,189,107.61
1673,6.65,1.94,418,575,704.35,summer,thursday,3.49,524,6.5
1906,139.05,119.16,171,747,2741.12,festival,saturday,3.38,166,138.38
1469,43.1,55.77,84,14,4458.8,festival,tuesday,4.45,99,46.67
1745,98.8,103.09,36,679,2461.33,festival,saturday,4.01,26,100.44
1674,45.99,36.78,342,887,2925.08,festival,thursday,4.3,314,46.51
1115,9.59,13.16,330,983,3103.85,monsoon,wednesday,4.46,376,11.47
1604,99.23,109.32,83,202,4653.71,monsoon,wednesday,4.32,90,102.61
1041,87.84,80.42,495,78,2284.3,festival,thursday,2.81,577,88.22
1795,87.9,88.01,22,761,2637.02,winter,friday,4.61,21,89.23
1378,45.72,47.76,175,724,3869.82,festival,wednesday,3.15,163,47.79
1721,189.7,177.88,127,954,491.31,festival,friday,4.15,162,188.73
1205,5.68,-0.4,243,289,3041.64,winter,sunday,3.8,179,6.6
1465,178.85,180.83,75,946,569.69,festival,sunday,3.84,53,179.28
1731,148.7,150.08,117,501,861.93,winter,wednesday,3.81,101,149.26
1279,38.55,38.88,458,457,2106.76,winter,monday,3.42,353,39.61
1647,97.08,109.08,395,207,4380.05,monsoon,wednesday,4.56,345,100.53
1617,197.83,209.46,41,728,1564.58,monsoon,thursday,4.15,34,199.76
1117,130.52,133.6,85,648,1143.56,winter,sunday,3.59,110,131.36
1236,29.84,20.16,369,81,4455.55,festival,thursday,2.6,351,31.07
1308,94.24,100.2,381,706,1086.77,monsoon,wednesday,3.21,300,95.32
1455,96.3,85.11,304,445,213.65,summer,tuesday,4.09,366,95.3
1899,161.44,152.49,298,632,1140.1,summer,thursday,2.71,240,161.04
1474,183.65,178.27,301,934,3239.7,festival,friday,4.28,378,184.7
1099,21.04,13.99,30,470,1851.33,winter,saturday,4.49,25,21.29
1260,66.24,69.73,128,997,1836.47,monsoon,saturday,4.22,99,67.47
1992,63.2,67.97,496,613,3196.14,festival,tuesday,3.47,514,65.24
1304,199.23,187.23,14,753,4021.97,winter,monday,2.65,16,199.95
1353,114.05,119.53,89,152,2220.35,winter,saturday,2.77,68,115.68
1285,176.57,176.48,151,784,201.42,winter,saturday,4.25,177,176.65
1327,88.08,72.21,63,166,3517.36,summer,wednesday,2.98,49,88.23
1102,145.93,168.0,149,721,3848.6,festival,saturday,4.68,185,150.07
1062,60.88,59.02,44,665,443.69,summer,thursday,2.78,47,60.84
1686,182.8,177.55,76,753,1039.65,festival,sunday,4.2,57,182.78
1281,93.75,86.41,29,805,1625.31,festival,thursday,3.06,32,93.75
1440,161.73,153.82,494,288,2604.66,summer,friday,3.87,375,162.26
1292,54.88,57.32,466,388,84.42,festival,thursday,3.61,429,55.16
1737,140.25,130.72,337,529,19.75,summer,friday,3.65,354,139.29
1006,84.01,82.51,391,175,735.35,winter,thursday,4.88,346,84.3
1638,11.13,-0.15,196,817,3775.34,summer,tuesday,2.58,138,11.79
1935,85.54,97.58,282,587,3352.51,summer,friday,3.23,200,88.37
1091,112.25,113.82,65,487,1780.57,winter,thursday,4.45,72,113.32
1934,34.59,27.38,425,998,4153.21,festival,thursday,3.15,504,35.85
1189,40.86,18.76,101,643,378.39,festival,thursday,3.1,89,38.78
1870,95.65,84.7,496,953,2389.26,summer,saturday,2.93,545,95.65
1475,71.83,62.57,214,66,1894.38,winter,thursday,3.66,203,71.88
1510,90.94,84.64,111,507,2056.31,summer,tuesday,3.84,135,91.33
1461,94.86,110.04,246,989,3839.28,monsoon,sunday,3.54,186,98.23
1052,32.31,35.06,408,744,2897.33,winter,tuesday,4.92,374,34.06
1753,40.33,38.66,180,983,505.97,summer,thursday,3.13,212,40.32
1485,170.39,174.05,255,792,177.64,summer,wednesday,4.74,293,170.85
1643,36.73,46.39,101,351,1685.2,winter,friday,4.15,129,38.56
1489,134.85,141.66,287,550,4343.45,winter,wednesday,2.94,219,137.64
1977,86.61,94.85,331,327,237.08,festival,thursday,4.65,267,87.6
1363,193.81,193.38,276,14,4072.79,summer,friday,2.66,273,195.78
1111,17.89,25.19,127,58,2684.5,monsoon,friday,4.39,109,20.03
1408,166.93,139.04,306,453,973.87,summer,monday,2.76,285,164.57
1006,100.83,109.61,128,212,822.14,monsoon,friday,2.76,110,102.09
1741,6.04,3.86,103,11,2049.98,summer,monday,3.51,88,6.87
1667,56.41,49.78,221,620,2638.17,winter,sunday,3.46,255,57.03
1196,84.5,88.25,183,550,2749.35,summer,thursday,2.76,195,86.18
1834,66.27,72.16,274,372,890.26,winter,wednesday,3.79,204,67.31
1875,75.68,100.5,432,202,1271.99,monsoon,thursday,3.09,521,78.78
1734,183.75,185.81,459,966,1980.76,winter,tuesday,2.94,548,184.85
1366,75.38,70.88,236,811,54.82,winter,thursday,2.52,288,74.85
1249,86.67,86.18,82,71,370.57,winter,monday,4.83,65,86.89
1915,153.42,158.83,258,269,3477.66,monsoon,tuesday,3.08,191,155.68
1594,159.8,135.86,58,122,381.98,festival,wednesday,3.18,74,157.59
1239,21.4,24.27,435,719,2101.33,monsoon,wednesday,3.58,435,22.69
1379,142.29,151.21,343,995,3816.79,monsoon,sunday,2.92,411,144.99
1906,99.1,96.75,151,662,3827.68,festival,monday,4.94,144,100.81
1871,31.1,29.07,329,397,1611.7,festival,tuesday,2.56,231,31.64
1834,56.62,42.4,74,644,2506.01,winter,saturday,2.87,56,56.38
1470,13.78,5.66,21,414,1408.72,winter,monday,4.2,24,13.69
1774,75.25,67.95,236,114,1544.85,summer,wednesday,4.61,245,75.36
1918,54.8,59.2,251,790,1803.16,festival,friday,3.97,241,56.11
1700,79.51,86.85,354,359,1779.44,monsoon,friday,3.3,400,81.11
1454,118.17,132.2,80,20,546.43,winter,friday,3.64,81,119.88
1365,147.81,151.38,310,973,4360.27,monsoon,thursday,3.49,301,150.27
1289,123.04,105.77,496,963,2242.31,festival,wednesday,4.05,392,122.39
1873,137.28,150.42,236,327,3286.31,monsoon,tuesday,4.32,231,140.27
1402,173.8,162.26,468,273,2603.01,winter,thursday,4.76,575,174.01
1057,175.4,175.24,272,201,526.96,monsoon,wednesday,4.99,191,175.73
1520,172.84,164.67,248,277,1724.75,monsoon,tuesday,3.4,233,172.88
1303,34.87,32.99,160,483,2364.15,monsoon,thursday,2.53,175,35.79
1114,53.96,60.46,353,155,199.46,winter,saturday,3.65,297,54.73
1209,102.95,105.48,248,270,4230.57,summer,sunday,3.21,220,105.3
1040,74.95,66.81,198,285,137.94,festival,monday,4.73,214,74.26
1815,30.68,37.37,74,582,1849.69,summer,saturday,3.29,55,32.23
1172,61.11,79.62,192,784,1506.06,winter,thursday,3.72,148,63.67
1233,195.21,195.83,301,319,4474.36,monsoon,wednesday,4.48,373,197.55
1792,72.65,66.44,436,358,3886.62,summer,monday,4.65,440,74.02
1883,86.69,95.44,19,44,3137.47,monsoon,sunday,3.25,15,89.14
1589,6.25,-3.37,22,460,1384.44,monsoon,monday,2.94,19,5.93
1619,145.29,144.73,328,377,809.07,summer,thursday,3.09,364,145.61
1792,85.64,80.83,67,89,4666.25,summer,friday,3.57,48,87.51
1402,25.11,41.78,296,756,3643.32,monsoon,sunday,2.69,275,28.51
1038,193.87,194.24,436,735,4878.61,winter,saturday,3.21,409,196.28
1118,156.6,150.78,84,378,253.62,festival,friday,2.84,106,156.1
1334,146.6,141.9,361,977,586.33,summer,wednesday,3.23,326,146.34
1335,191.79,166.72,416,322,132.63,summer,monday,4.29,377,189.38
1538,84.46,81.21,104,454,2044.3,festival,sunday,3.1,86,85.12
1615,145.11,148.04,172,650,3693.4,monsoon,saturday,3.93,145,147.23
1073,45.21,41.79,452,261,809.33,monsoon,friday,4.51,379,45.32
1190,140.94,130.7,359,411,3402.54,summer,wednesday,3.45,463,141.6
1323,7.75,14.86,215,323,2876.59,summer,thursday,4.54,278,9.94
1146,29.63,29.57,64,680,3250.53,festival,sunday,3.89,71,31.23
1766,87.93,107.61,165,835,4960.0,monsoon,thursday,2.96,143,92.29
1283,7.36,0.6,87,492,996.31,monsoon,sunday,3.08,77,7.14
1212,95.08,94.95,350,712,1664.73,summer,thursday,3.53,392,95.85
1634,106.94,104.73,441,800,4930.56,monsoon,saturday,2.74,472,109.09
1717,126.21,121.14,118,78,3336.11,festival,friday,4.19,100,127.42
1928,24.58,32.66,412,881,697.22,summer,thursday,2.7,309,25.63
1751,40.3,40.26,375,975,3803.44,winter,monday,3.18,360,42.11
1393,124.59,126.19,379,867,692.62,monsoon,wednesday,2.65,333,124.99
1338,133.35,133.94,409,428,3650.07,summer,thursday,3.62,491,135.22
1797,10.05,18.66,48,898,2676.95,monsoon,thursday,4.45,58,12.23
1021,110.37,126.05,364,31,1441.9,winter,tuesday,3.41,382,112.68
1770,158.07,150.43,332,798,3695.83,winter,saturday,3.58,429,159.1
1868,18.47,17.28,398,803,1521.15,summer,friday,3.28,476,19.05
1104,85.57,89.97,174,153,2865.65,monsoon,monday,2.91,178,87.42
1465,68.67,72.49,163,934,4756.83,festival,monday,3.54,197,71.36
1458,183.16,191.9,229,154,4283.69,monsoon,saturday,4.12,245,186.22
1431,41.23,35.72,37,372,2505.06,summer,friday,2.61,40,41.87
1769,67.08,65.57,214,117,3295.91,monsoon,sunday,3.97,168,68.61
1715,180.2,189.25,251,593,1537.87,summer,monday,4.92,270,181.91
1821,69.48,64.33,448,479,2007.96,summer,sunday,3.55,502,69.95
1773,108.61,110.16,392,758,68.46,monsoon,wednesday,3.13,342,108.73
1618,11.44,2.74,163,791,169.75,monsoon,monday,4.38,151,10.64
1762,197.06,218.23,113,35,1248.97,festival,tuesday,3.12,87,199.8
1935,165.86,167.41,299,772,1066.16,festival,tuesday,4.47,350,166.54
1220,128.71,141.57,333,721,1072.95,festival,monday,3.88,292,130.5
1378,16.85,17.26,95,824,3603.27,winter,tuesday,3.68,72,18.64
1221,19.6,25.74,490,800,4944.22,winter,thursday,4.05,408,22.66
1257,111.27,114.4,16,110,391.89,summer,thursday,3.24,15,111.78
1712,60.59,69.95,466,317,760.23,summer,sunday,3.33,467,61.89
1366,126.44,134.74,374,102,4232.79,winter,friday,2.85,271,129.37
1769,121.65,118.63,350,364,2284.31,summer,wednesday,4.71,399,122.54
1348,168.54,165.58,253,170,4901.4,monsoon,friday,4.74,203,170.76
1224,59.87,68.16,371,932,2566.69,winter,thursday,3.27,390,61.9
1713,117.68,136.35,346,180,639.09,summer,wednesday,3.98,393,119.9
1737,156.59,152.64,380,154,2527.8,winter,thursday,4.81,320,157.53
1235,100.7,94.67,171,411,763.94,monsoon,wednesday,4.79,219,100.53
1182,166.98,155.19,310,87,695.98,summer,tuesday,3.87,402,166.18
1711,30.6,36.3,53,287,1365.85,winter,monday,2.84,62,31.82
1868,148.11,149.27,270,924,4839.31,winter,sunday,3.52,296,150.58
1757,188.88,189.27,310,369,976.74,summer,thursday,4.58,354,189.45
1443,69.72,72.94,496,83,3511.38,festival,thursday,3.39,530,71.81
1864,76.44,80.35,239,801,3944.47,monsoon,saturday,4.91,199,78.82
1622,21.29,22.64,49,76,3891.72,monsoon,wednesday,3.63,35,23.39
1005,130.09,135.47,339,116,3755.18,winter,sunday,3.08,317,132.5
1235,112.73,120.07,34,348,2337.98,summer,sunday,2.73,29,114.58
1126,12.87,20.07,275,139,1998.55,monsoon,wednesday,4.51,312,14.65
1103,151.68,152.15,173,708,4675.08,festival,thursday,3.75,127,154.03
1748,166.71,168.23,309,579,2907.45,monsoon,monday,2.76,348,168.25
1914,181.89,173.48,414,39,3259.93,festival,saturday,3.65,318,182.71
1479,111.42,105.15,470,554,1407.44,summer,sunday,2.53,538,111.42
1154,93.25,103.79,92,400,1559.03,monsoon,sunday,2.81,109,95.03
1256,175.85,168.06,30,535,386.8,festival,friday,3.83,22,175.25
1234,82.75,71.14,304,43,4076.07,summer,saturday,2.79,308,83.61
1499,132.81,139.28,359,495,4361.74,festival,saturday,3.68,456,135.62
1288,125.0,130.83,259,374,1060.91,festival,friday,4.17,209,126.13
1509,77.57,79.27,341,490,3832.81,winter,thursday,3.51,377,79.63
1551,21.94,29.77,435,587,2879.6,winter,monday,4.62,468,24.19
1799,9.18,-7.97,47,393,2899.9,festival,saturday,3.0,59,8.88
1708,88.51,92.66,141,720,186.96,monsoon,saturday,4.78,99,89.04
1784,98.83,95.86,481,308,2518.71,summer,sunday,4.38,512,99.83
1893,165.42,162.06,260,602,3926.92,summer,wednesday,4.14,306,167.04
1775,85.81,94.98,439,421,1471.57,festival,thursday,3.34,403,87.44
1568,59.83,70.43,113,187,4.75,festival,friday,3.29,118,60.89
1297,95.11,88.23,438,865,1956.62,summer,monday,4.96,449,95.41
1609,51.41,59.8,104,116,3640.56,monsoon,sunday,3.36,119,54.08
1136,22.82,35.88,319,415,3966.25,festival,monday,3.46,228,26.09
1375,27.04,26.82,226,196,1247.77,festival,friday,3.5,209,27.65
1086,67.24,68.2,156,965,1712.44,festival,thursday,3.2,123,68.11
1418,7.47,11.3,283,538,271.07,festival,friday,4.28,307,8.0
1753,47.94,39.42,175,999,737.12,summer,sunday,4.04,209,47.41
1198,158.57,148.01,155,755,1755.97,winter,saturday,3.65,138,158.35
1462,50.75,76.35,64,619,1180.64,festival,wednesday,4.6,77,53.92
1436,26.59,24.99,97,711,654.39,summer,friday,3.12,70,26.69
1309,190.07,172.88,440,411,689.6,summer,sunday,2.61,324,188.64
1595,126.38,130.38,261,193,1836.14,festival,wednesday,4.9,186,127.77
1753,16.71,23.26,142,695,1773.54,festival,sunday,3.97,141,18.23
1280,17.14,-1.78,292,812,1373.89,monsoon,sunday,3.51,280,15.88
1322,124.36,119.83,264,197,1543.66,monsoon,friday,3.09,290,124.66
1763,110.33,118.56,416,787,4934.67,festival,wednesday,4.05,490,113.59
1701,18.33,24.67,398,202,1377.84,festival,wednesday,3.46,451,19.66
1950,48.74,46.26,18,466,610.03,winter,saturday,4.95,21,48.85
1941,186.16,176.53,464,99,1035.14,festival,tuesday,2.82,521,185.7
1151,116.54,127.92,266,973,4434.53,winter,thursday,4.01,329,119.85
1993,90.86,79.15,248,305,3395.83,winter,monday,3.13,176,91.36
1301,53.78,74.07,85,267,1130.24,summer,monday,3.8,91,56.39
1277,31.07,37.16,373,177,1288.32,winter,wednesday,2.51,459,32.28
1650,83.51,75.08,430,70,68.43,monsoon,tuesday,3.78,376,82.73
1687,184.86,182.08,118,207,1511.59,monsoon,monday,4.96,138,185.42
1007,14.5,9.6,164,332,4842.16,summer,tuesday,4.28,190,16.46
1806,198.24,199.55,484,444,2919.68,festival,tuesday,4.61,439,199.87
1234,45.52,44.8,47,223,2370.44,monsoon,monday,2.53,36,46.59
1674,84.71,92.73,196,801,4302.13,festival,saturday,4.6,166,87.66
1560,13.79,13.69,179,163,4202.6,summer,thursday,4.91,130,15.96
1301,119.03,117.78,209,471,1564.43,monsoon,sunday,3.59,157,119.67
1037,99.29,96.47,473,258,4117.74,monsoon,saturday,2.68,402,101.03
1135,135.01,143.56,30,575,583.68,monsoon,friday,4.43,35,136.17
1821,110.82,122.66,150,518,4568.53,summer,thursday,2.74,108,114.22
1420,82.64,71.36,225,77,4888.51,winter,friday,2.93,188,83.95
1218,148.86,158.39,370,6,2220.37,winter,thursday,3.42,410,150.94
1347,9.88,23.53,427,400,3293.84,winter,thursday,2.59,337,12.83
1807,110.5,104.79,410,193,4817.44,monsoon,tuesday,3.64,530,112.35
1545,27.21,25.42,482,545,3442.35,winter,wednesday,4.51,607,28.77
1863,90.02,87.75,186,485,3955.94,winter,saturday,2.54,145,91.7
1078,159.27,164.52,341,281,1060.92,winter,monday,3.43,430,160.32
1747,32.78,27.01,482,249,139.25,winter,sunday,2.6,407,32.23
1894,187.48,198.97,33,424,2250.98,festival,friday,2.71,33,189.7
1272,178.26,154.83,351,623,4690.54,winter,saturday,3.95,426,178.25
1160,85.91,84.94,449,90,443.05,festival,saturday,3.68,353,86.06
1686,6.17,3.78,182,670,1014.72,monsoon,tuesday,2.95,226,6.37
1877,159.0,153.12,358,589,1615.32,winter,friday,3.53,263,159.19
1307,176.77,181.56,233,598,1335.27,monsoon,saturday,4.9,236,177.95
1373,39.07,39.64,301,184,1078.25,festival,saturday,3.11,305,39.65
